name,size,mark,price,value,date,type
Seagate STM31000528AS,931.5 GB,689,NA,NA,Jun 2009,HDD
Seagate STM3160318AS,149 GB,633,NA,NA,Sep 2009,Unknown
Seagate STM3250318AS,128 GB,655,NA,NA,Jun 2009,Unknown
Seagate STM33204 18AS,298.1 GB,662,NA,NA,Nov 2012,HDD
Seagate STM3320418AS,298.1 GB,651,NA,NA,May 2009,Unknown
Seagate STM35004 18AS,465.8 GB,789,NA,NA,Jan 2013,HDD
Seagate STM3500418AS,465.8 GB,764,NA,NA,May 2009,HDD
Seagate STM3750528AS,698.6 GB,650,NA,NA,Oct 2012,HDD
Seagate STTFTM28GX25H,119.2 GB,1022,NA,NA,Oct 2012,SSD
SFSA32GBQ1BR8TO-C-QT-226-STD,29.8 GB,566,NA,NA,Jun 2013,SSD
SH00R120GB,111.8 GB,2213,NA,NA,Jun 2018,SSD
ShineDisk M300 64G SSD,59.6 GB,1963,NA,NA,Mar 2016,SSD
Shinedisk M667 128G,111.8 GB,2007,NA,NA,Oct 2014,SSD
ShineDisk M667 64G,59.6 GB,1158,NA,NA,May 2015,SSD
SILICONMOTION SM223AC,3.7 GB,133,NA,NA,Mar 2009,HDD
SK ADROI T,111.8 GB,1458,NA,NA,Jul 2015,SSD
SK ADROIT,111.8 GB,2010,NA,NA,Mar 2015,SSD
SK Hynix 128GB SSD HFS128G32MNM,119.2 GB,2602,$104.99*,24.78,Dec 2012,SSD
SK Hynix 256GB SSD HFS256G32MNM,238.5 GB,3229,$126.99*,25.43,Mar 2013,SSD
SK hynix BC501 HFM128GDJTNG-8310A,119.2 GB,5104,NA,NA,Jun 2018,SSD
SK hynix BC501 HFM256GDJTNG-8310A,238.5 GB,8581,NA,NA,Jun 2018,SSD
SK hynix BC501 HFM512GDJTNG-8310A,476.9 GB,10202,NA,NA,Jun 2018,SSD
SK hynix PC200 M.2 2280 512GB,476.9 GB,5283,NA,NA,Sep 2015,SSD
SK Hynix PC300 HFS512GD9MND,476.9 GB,11117,NA,NA,Jul 2017,SSD
SK hynix PC300 NVMe 1TB,953.9 GB,12366,NA,NA,Dec 2016,SSD
SK hynix PC300 NVMe 256GB,238.5 GB,8084,NA,NA,Nov 2016,SSD
SK hynix PC300 NVMe 512GB,476.9 GB,10355,NA,NA,Dec 2016,SSD
SK Hynix PC400 NVMe 512GB,476.9 GB,13501,NA,NA,Mar 2018,SSD
SK hynix PC401 HFS256GD9TNG-62A0A,238.5 GB,7594,NA,NA,Apr 2018,SSD
SK hynix PC401 HFS512GD9TNG-62A0A,476.9 GB,10734,NA,NA,Jul 2018,SSD
SK hynix SC210 2.5,476.9 GB,3514,NA,NA,Mar 2016,SSD
SK hynix SC210 2.5 7MM 128GB,119.2 GB,2616,NA,NA,May 2015,SSD
SK hynix SC210 2.5 7MM 2,238.5 GB,3550,NA,NA,Jan 2016,SSD
SK hynix SC210 2.5 7MM 256GB,238.5 GB,3156,NA,NA,Mar 2015,SSD
SK hynix SC210 2.5 7MM 512GB,476.9 GB,3426,NA,NA,Aug 2015,SSD
SK hynix SC210 2.55,119.2 GB,3360,NA,NA,Sep 2015,SSD
SK hynix SC210 mSAA,119.2 GB,3343,NA,NA,May 2015,SSD
SK hynix SC210 mSAT,238.5 GB,3193,NA,NA,Oct 2017,SSD
SK hynix SC210 mSATA 128GB,119.2 GB,2597,NA,NA,Dec 2015,SSD
SK hynix SC210 mSATA 256GB,238.5 GB,3135,NA,NA,Aug 2015,SSD
SK hynix SC300 2.5,476.9 GB,4040,NA,NA,Feb 2016,SSD
SK hynix SC300 2.5 7MM 128GB,119.2 GB,3096,NA,NA,Apr 2016,SSD
SK hynix SC300 2.5 7MM 256GB,238.5 GB,3959,NA,NA,Jan 2016,SSD
SK hynix SC300 2.5 7MM 512GB,476.9 GB,4297,NA,NA,Dec 2015,SSD
SK hynix SC300 2.55,238.5 GB,4182,NA,NA,Mar 2016,SSD
SK hynix SC300 256GB,238.5 GB,3904,NA,NA,Dec 2016,SSD
SK hynix SC300 512GB,476.9 GB,4385,NA,NA,Feb 2017,SSD
SK hynix SC300 M.2,476.9 GB,3918,NA,NA,Feb 2016,SSD
SK hynix SC300 M.2 2280 128GB,119.2 GB,3118,NA,NA,Oct 2015,SSD
SK hynix SC300 M.2 2280 256GB,238.5 GB,3704,NA,NA,Jan 2016,SSD
SK hynix SC300 M.2 2280 512GB,476.9 GB,4027,NA,NA,Jan 2016,SSD
SK hynix SC300 mSATA 512GB,476.9 GB,3948,NA,NA,Aug 2015,SSD
SK hynix SC300B,476.9 GB,4327,NA,NA,Dec 2016,SSD
SK hynix SC300B 512GB,476.9 GB,4341,NA,NA,Dec 2016,SSD
SK hynix SC308,238.5 GB,3541,NA,NA,May 2016,SSD
SK hynix SC308 128GB,119.2 GB,2619,NA,NA,Jan 2016,SSD
SK hynix SC308 256GB,238.5 GB,3196,NA,NA,Jun 2016,SSD
SK hynix SC308 512GB,476.9 GB,3949,NA,NA,Jun 2016,SSD
SK hynix SC311 128GB,119.2 GB,2795,NA,NA,Feb 2017,SSD
SK hynix SC311 256GB,238.5 GB,4320,NA,NA,Mar 2017,SSD
SK hynix SC311 512GB,476.9 GB,4520,NA,NA,May 2017,SSD
SK hynix SC311 S,476.9 GB,4370,NA,NA,Jan 2017,SSD
SK hynix SC313 HFS256G32TNF-N3A0A,238.5 GB,4555,NA,NA,Jun 2018,SSD
SK hynix SH910 mSATA 128GB,119.2 GB,2435,NA,NA,Nov 2013,SSD
SK hynix SH920 2,476.9 GB,3688,NA,NA,Dec 2013,SSD
SK hynix SH920 2.5,238.5 GB,3443,NA,NA,Jan 2014,SSD
SK hynix SH920 2.5 7MM 128GB,119.2 GB,2915,NA,NA,Jun 2014,SSD
SK hynix SH920 2.5 7MM 256GB,238.5 GB,3871,NA,NA,Oct 2013,SSD
SK hynix SH920 2.5 7MM 512GB,476.9 GB,3528,NA,NA,Oct 2014,SSD
SK hynix SH920 2.55,238.5 GB,3788,NA,NA,Feb 2014,SSD
SK hynix SH920 mSATA 128GB,119.2 GB,3304,NA,NA,May 2014,SSD
SK hynix SH920 mSATA 256GB,238.5 GB,3109,NA,NA,Mar 2014,SSD
SK Hynix SSD 256GB,238.5 GB,11554,NA,NA,Apr 2018,SSD
SKhynix PC306 512GB,476.9 GB,12953,NA,NA,Mar 2017,SSD
SKhynix SC300 HFS256G32MND-3210A,238.5 GB,4066,NA,NA,Nov 2016,SSD
SKhynix SC300 HFS512G32MND-3210A,476.9 GB,4629,NA,NA,Jul 2016,SSD
SMART iSATA SG9SLM3E32GBS01ALC,29.8 GB,954,NA,NA,Dec 2015,SSD
SMART SSD SZ9MSE mSATA 256GB,238.5 GB,2768,NA,NA,May 2016,SSD
SMART SSD SZ9STE 2.5 7mm 128GB,119.2 GB,2278,NA,NA,Aug 2015,SSD
SMI DISK,118 GB,3432,$94.99*,36.13,Jan 2015,SSD
Solidata SSD,59.6 GB,2242,NA,NA,Oct 2012,SSD
Sony SSD SLW-MG2-M01,223.6 GB,3738,NA,NA,Oct 2016,SSD
SPCC M.2 PCIe SSD,238.5 GB,6122,NA,NA,Sep 2018,SSD
SPCC M.2 SSD,223.6 GB,3266,NA,NA,Oct 2016,SSD
SPCC Sol id State,111.8 GB,2771,NA,NA,Nov 2013,SSD
SPCC Sol id State B2,59.6 GB,931,NA,NA,Aug 2013,SSD
SPCC Sol id State Dis,59.6 GB,1036,NA,NA,Aug 2013,HDD
SPCC Solid,111.8 GB,2965,NA,NA,May 2017,SSD
SPCC Solid State,119.2 GB,2593,NA,NA,Dec 2012,SSD
SPCC Solid State A20,59.6 GB,1143,NA,NA,Feb 2015,SSD
SPCC Solid State B28,29.7 GB,676,NA,NA,Nov 2011,HDD
SPCC Solid State B29,59.6 GB,770,NA,NA,May 2013,SSD
SPCC Solid State Dis,111.8 GB,2699,NA,NA,Dec 2013,SSD
SPCC Solid State DiskB28,238.5 GB,1089,NA,NA,Aug 2012,SSD
SPCC Solid State Diss,55.9 GB,2809,NA,NA,Jan 2014,SSD
SPCC Solid StateB28,59.6 GB,1078,NA,NA,Oct 2012,SSD
SPCC SSD 110,111.8 GB,3048,NA,NA,Oct 2012,SSD
SPCC SSD101,111.8 GB,2206,NA,NA,Oct 2012,SSD
SPCC SSD110,111.8 GB,2722,NA,NA,Dec 2011,SSD
SPCC SSD162,111.8 GB,2563,NA,NA,Mar 2013,SSD
SPCC SSD170,223.6 GB,1858,NA,NA,Apr 2014,SSD
SPCC SSD172,111.8 GB,2443,NA,NA,Apr 2014,SSD
SQF-SMSM4-64G-S9C,59.6 GB,1845,NA,NA,Dec 2016,SSD
SSA2S120GC2DE08-T A,111.8 GB,3190,NA,NA,Oct 2012,SSD
SSD 128G,119.2 GB,2820,$24.39,115.62,Apr 2017,SSD
SSD 128GB,111.8 GB,2107,NA,NA,Dec 2013,SSD
SSD 256GB,235.9 GB,2859,$49.99,57.19,Mar 2015,SSD
SSD 480GB,447.1 GB,3473,$66.77,52.01,Oct 2016,SSD
SSD 60GB,55.9 GB,1710,$135.06,12.66,Oct 2014,SSD
SSD 64G,59.6 GB,2182,NA,NA,Nov 2018,SSD
SSD 64GB,56.3 GB,806,NA,NA,Mar 2013,SSD
SSD G2 s eries 64GB,55.9 GB,1365,NA,NA,Oct 2012,SSD
SSD G2 series 64GB,55.9 GB,1544,NA,NA,Nov 2010,SSD
SSD G3 S eries 120GB,111.8 GB,2387,NA,NA,Mar 2013,SSD
SSD G3 Series 12,111.8 GB,2468,NA,NA,Jun 2013,SSD
SSD G3 Series 120GB,111.8 GB,2151,NA,NA,May 2012,SSD
SSD PHISON 128GB PS3109-S9,119.2 GB,1485,NA,NA,Nov 2015,SSD
SSD PHISON 128GB PS3110-S10C,119.2 GB,3389,NA,NA,Oct 2016,SSD
SSD PHISON 256GB PS3110-S10C,238.5 GB,3548,NA,NA,Apr 2016,SSD
SSD PLUS 480GB,447.1 GB,3771,$118.00*,31.96,Feb 2016,SSD
SSD Smar tbuy 120GB,111.8 GB,2575,NA,NA,Apr 2014,SSD
SSD Smartbuy,111.8 GB,4281,NA,NA,May 2018,SSD
SSD Smartbuy 120,111.8 GB,2615,NA,NA,Dec 2015,SSD
SSD Smartbuy 120GB,111.8 GB,2525,NA,NA,Apr 2014,SSD
SSD Smartbuy 128GB,111.8 GB,1495,NA,NA,Feb 2014,SSD
SSD Smartbuy 240GB,223.6 GB,2887,NA,NA,Feb 2015,SSD
SSD Smartbuy 256GB,223.6 GB,2519,NA,NA,Dec 2015,SSD
SSD Smartbuy 60GB,55.9 GB,1400,NA,NA,Aug 2014,SSD
SSD Smartbuy 64GB,59.6 GB,2292,NA,NA,Apr 2014,SSD
SSD-69D03092-T,74.5 GB,1490,NA,NA,Dec 2016,SSD
SSD128G,119.2 GB,2146,NA,NA,Sep 2014,SSD
SSD2115SF1200SA2,107.1 GB,1320,NA,NA,Apr 2013,SSD
SSD2S240SF1200SA2,223.6 GB,3127,NA,NA,Oct 2014,SSD
SSD2SC12 0G1CS1754D11,111.8 GB,1508,NA,NA,Apr 2015,SSD
SSD2SC12 0G1CS1754D117-48,111.8 GB,2943,NA,NA,May 2015,SSD
SSD2SC12 0G1CS1754D117-55,111.8 GB,2827,NA,NA,May 2015,SSD
SSD2SC12 0G1SA754D117,111.8 GB,1155,NA,NA,Sep 2014,SSD
SSD2SC12 0G1SA754D117-551,111.8 GB,2404,NA,NA,Apr 2015,SSD
SSD2SC12 0G1SA754D117-820,111.8 GB,2512,NA,NA,Oct 2014,SSD
SSD2SC12 0G3LA726B087,111.8 GB,1477,NA,NA,Nov 2014,SSD
SSD2SC12 0G3LA726B087-327,111.8 GB,3005,NA,NA,Jun 2014,SSD
SSD2SC12 0G3LA726B087-370,111.8 GB,2750,NA,NA,Apr 2014,SSD
SSD2SC12 0G3LC709B121-460,111.8 GB,2667,NA,NA,Apr 2014,SSD
SSD2SC12 0G5LC709B121-510,111.8 GB,3107,NA,NA,Jul 2014,SSD
SSD2SC12 0GC2DF08T2-T,111.8 GB,1998,NA,NA,Jun 2014,SSD
SSD2SC12 0GM1DH16T-T,111.8 GB,2656,NA,NA,Jun 2014,SSD
SSD2SC12 SSD2SC120G1SA754,111.8 GB,3145,NA,NA,Jan 2015,SSD
SSD2SC12 SSD2SC120G3LC709,111.8 GB,2479,NA,NA,Aug 2014,SSD
SSD2SC120G1CS1754D117-483,111.8 GB,2319,NA,NA,Jun 2015,SSD
SSD2SC120G1CS1754D117-55,111.8 GB,2532,NA,NA,Jul 2015,SSD
SSD2SC120G1CS1754D117-551,111.8 GB,2589,NA,NA,Apr 2015,SSD
SSD2SC120G1LC763C121S459P,111.8 GB,2197,NA,NA,Dec 2014,SSD
SSD2SC120G1SA754D117-443,111.8 GB,2155,NA,NA,Sep 2014,SSD
SSD2SC120G1SA754D117-551,111.8 GB,2873,NA,NA,Feb 2015,SSD
SSD2SC120G1SA754D117-820,111.8 GB,2144,NA,NA,Aug 2014,SSD
SSD2SC120G3LA726,111.8 GB,1389,NA,NA,Jun 2014,SSD
SSD2SC120G3LA726B087-327,111.8 GB,2244,NA,NA,May 2014,SSD
SSD2SC120G3LA726B087-370,111.8 GB,2303,NA,NA,Aug 2014,SSD
SSD2SC120G3LA726B087-370I,111.8 GB,2539,NA,NA,Jul 2014,SSD
SSD2SC120G3LA726B087-370P,111.8 GB,2263,NA,NA,Jun 2014,SSD
SSD2SC120G3LC709,111.8 GB,2368,NA,NA,May 2014,SSD
SSD2SC120G3LC709B104-495,111.8 GB,2323,NA,NA,May 2014,SSD
SSD2SC120G3LC709B121-460I,111.8 GB,1731,NA,NA,Apr 2014,SSD
SSD2SC120G3LC709B121-460P,111.8 GB,2076,NA,NA,Apr 2014,SSD
SSD2SC120G3LC709B121-490P,111.8 GB,2700,NA,NA,Dec 2014,SSD
SSD2SC120G3LC726,111.8 GB,3149,NA,NA,Sep 2014,SSD
SSD2SC120G3LC726B104-370P,111.8 GB,2808,NA,NA,Sep 2014,SSD
SSD2SC120G3LC763C121S443,111.8 GB,2040,NA,NA,Sep 2014,SSD
SSD2SC120G5LC709B121-510,111.8 GB,2622,NA,NA,Jul 2014,SSD
SSD2SC120G5LC726B104-298,111.8 GB,2573,NA,NA,Jun 2014,SSD
SSD2SC120G5SA754D117-510,111.8 GB,2185,NA,NA,Nov 2015,SSD
SSD2SC120GC1DA16T2-T,111.8 GB,2918,NA,NA,Jun 2014,SSD
SSD2SC120GN1DA16T-T,111.8 GB,2386,NA,NA,Dec 2015,SSD
SSD2SC128GM1SE08B-T,119.2 GB,2624,NA,NA,Jul 2015,SSD
SSD2SC24 0G1CS1754D11,223.6 GB,1758,NA,NA,Jun 2015,SSD
SSD2SC24 0G1CS1754D117-48,223.6 GB,2821,NA,NA,Feb 2016,SSD
SSD2SC24 0G1CS1754D117-82,223.6 GB,2921,NA,NA,Apr 2015,SSD
SSD2SC24 0G1CS2754D117-48,223.6 GB,3168,NA,NA,Mar 2015,SSD
SSD2SC24 0G1LC763C121S459,223.6 GB,3332,NA,NA,Nov 2014,SSD
SSD2SC24 0G1SA754D117,223.6 GB,1419,NA,NA,Oct 2014,SSD
SSD2SC24 0G1SA754D117-443,223.6 GB,3059,NA,NA,Apr 2014,SSD
SSD2SC24 0G1SA754D117-459,223.6 GB,3123,NA,NA,Jan 2015,SSD
SSD2SC24 0G1SA754D117-820,223.6 GB,3262,NA,NA,Sep 2014,SSD
SSD2SC24 0G3LC709B121-460,223.6 GB,3089,NA,NA,Jul 2014,SSD
SSD2SC24 0G3SA754D117-485,223.6 GB,2913,NA,NA,Oct 2014,SSD
SSD2SC24 0G5LC709B121-511,223.6 GB,3885,NA,NA,Nov 2014,SSD
SSD2SC24 0G5LC726B104-298,223.6 GB,3949,NA,NA,Jul 2014,SSD
SSD2SC24 0G5SA754D117-511,223.6 GB,4100,NA,NA,Jul 2014,SSD
SSD2SC24 0G726A104-474-27,223.6 GB,3657,NA,NA,Oct 2014,SSD
SSD2SC24 0GC2DH16T-T,223.6 GB,3593,NA,NA,Apr 2014,SSD
SSD2SC24 SSD2SC240G1CS175,223.6 GB,2956,NA,NA,Jun 2015,SSD
SSD2SC24 SSD2SC240G1LC709,223.6 GB,3396,NA,NA,Nov 2014,SSD
SSD2SC24 SSD2SC240G1SA754,223.6 GB,2983,NA,NA,Aug 2014,SSD
SSD2SC240G1CS11754D117-514,223.6 GB,2859,NA,NA,Nov 2015,SSD
SSD2SC240G1CS175,223.6 GB,2464,NA,NA,Sep 2015,SSD
SSD2SC240G1CS1754D117-488,223.6 GB,2471,NA,NA,Sep 2015,SSD
SSD2SC240G1CS1754D117-489,223.6 GB,2623,NA,NA,Dec 2015,SSD
SSD2SC240G1CS1754D117-82,223.6 GB,2681,NA,NA,Jul 2015,SSD
SSD2SC240G1CS1754D117-820,223.6 GB,2666,NA,NA,Mar 2015,SSD
SSD2SC240G1CS1763C121S443,223.6 GB,3358,NA,NA,Aug 2016,SSD
SSD2SC240G1CS1763C121S488,223.6 GB,2907,NA,NA,Dec 2015,SSD
SSD2SC240G1CS2754D117-48,223.6 GB,3274,NA,NA,Aug 2015,SSD
SSD2SC240G1CS2754D117-488,223.6 GB,3035,NA,NA,Apr 2015,SSD
SSD2SC240G1CS2754D117-502,223.6 GB,4028,NA,NA,Jan 2016,SSD
SSD2SC240G1CS2754D117-514,223.6 GB,3260,NA,NA,Aug 2015,SSD
SSD2SC240G1LC709B121-443,223.6 GB,2313,NA,NA,Apr 2014,SSD
SSD2SC240G1LC763C121S459P,223.6 GB,2542,NA,NA,Dec 2014,SSD
SSD2SC240G1SA754,223.6 GB,2627,NA,NA,Jul 2014,SSD
SSD2SC240G1SA754D117-443,223.6 GB,2784,NA,NA,Apr 2014,SSD
SSD2SC240G1SA754D117-459,223.6 GB,2707,NA,NA,Nov 2014,SSD
SSD2SC240G1SA754D117-459P,223.6 GB,2313,NA,NA,Feb 2015,SSD
SSD2SC240G1SA754D117-820,223.6 GB,2875,NA,NA,Aug 2014,SSD
SSD2SC240G1SAHT2D117-443,223.6 GB,3022,NA,NA,Aug 2014,SSD
SSD2SC240G3CL4763C121S488,223.6 GB,3190,NA,NA,Aug 2015,SSD
SSD2SC240G3LC709,223.6 GB,2807,NA,NA,Jun 2014,SSD
SSD2SC240G3LC709B104-495,223.6 GB,2551,NA,NA,Jun 2014,SSD
SSD2SC240G3LC709B121-460,223.6 GB,2412,NA,NA,Jul 2014,SSD
SSD2SC240G3LC709B121-460P,223.6 GB,2748,NA,NA,May 2014,SSD
SSD2SC240G3LC726B104-267P,223.6 GB,2601,NA,NA,Jun 2014,SSD
SSD2SC240G3LC726B104-327,223.6 GB,4188,NA,NA,Apr 2014,SSD
SSD2SC240G3LC726B104-370I,223.6 GB,3295,NA,NA,Apr 2014,SSD
SSD2SC240G3LC726B104-4123,223.6 GB,3157,NA,NA,Jun 2014,SSD
SSD2SC240G3LC763C121S425I,223.6 GB,3593,NA,NA,Sep 2014,SSD
SSD2SC240G3LC763C121S443,223.6 GB,2626,NA,NA,Mar 2015,SSD
SSD2SC240G3SA754D117-485,223.6 GB,2795,NA,NA,Oct 2014,SSD
SSD2SC240G5LC709B121-511,223.6 GB,3130,NA,NA,Jul 2014,SSD
SSD2SC240G5LC726B104-298,223.6 GB,3655,NA,NA,May 2014,SSD
SSD2SC240G5SA754D117-511,223.6 GB,2943,NA,NA,Jul 2014,SSD
SSD2SC240GD2DH16T-T,223.6 GB,3892,NA,NA,Feb 2016,SSD
SSD2SC240GM2DH16T-T,223.6 GB,3037,NA,NA,Mar 2015,SSD
SSD2SC48 0G1CS1754D117-51,447.1 GB,3214,NA,NA,May 2015,SSD
SSD2SC48 0G1CS1754D117-53,447.1 GB,3386,NA,NA,Jul 2015,SSD
SSD2SC48 0G1CS2754D117-51,447.1 GB,3446,NA,NA,Mar 2015,SSD
SSD2SC48 0G1LC763C104S331,447.1 GB,2420,NA,NA,Oct 2015,SSD
SSD2SC48 0G5LC763C121S511,447.1 GB,3839,NA,NA,Aug 2014,SSD
SSD2SC480G1CS175,447.1 GB,2621,NA,NA,Aug 2015,SSD
SSD2SC480G1CS1754D117-51,447.1 GB,3477,NA,NA,Apr 2015,SSD
SSD2SC480G1CS1754D117-514,447.1 GB,3157,NA,NA,Mar 2015,SSD
SSD2SC480G1CS1754D117-53,447.1 GB,2619,NA,NA,May 2015,SSD
SSD2SC480G1CS1754D117-533,447.1 GB,2939,NA,NA,Apr 2015,SSD
SSD2SC480G1CS2754D117-514,447.1 GB,3460,NA,NA,Mar 2015,SSD
SSD2SC480G1CS2754D117-533,447.1 GB,3775,NA,NA,Oct 2015,SSD
SSD2SC480G1LC763,447.1 GB,3602,NA,NA,Mar 2016,SSD
SSD2SC480G1LC763C104S331P,447.1 GB,3626,NA,NA,Feb 2015,SSD
SSD2SC480G1SA754D117-479,447.1 GB,2796,NA,NA,Feb 2015,SSD
SSD2SC480G1SA754D117-499,447.1 GB,3112,NA,NA,Nov 2015,SSD
SSD2SC480G1SA754D117-537,447.1 GB,3380,NA,NA,Jan 2015,SSD
SSD2SC480G1SA754D117-542,447.1 GB,3819,NA,NA,Feb 2015,SSD
SSD2SC480G3SA754D117-531,447.1 GB,3594,NA,NA,Nov 2014,SSD
SSD2SC480G5LC726B104-298,447.1 GB,2797,NA,NA,Sep 2014,SSD
SSD2SC480G5LC763C121S511,447.1 GB,2253,NA,NA,Jul 2014,SSD
SSD2SC480G726A104-46827799,447.1 GB,3443,NA,NA,Apr 2014,SSD
SSD2SC960G1CS2770D117-515,894.3 GB,3346,NA,NA,Jul 2015,SSD
SSD64G,59 GB,573,NA,NA,Aug 2015,SSD
SSD7SC120GM1SE08-T,111.8 GB,2647,NA,NA,Jun 2014,SSD
SSD9SC12 0GCDA,111.8 GB,2794,NA,NA,Jan 2014,SSD
SSD9SC120GCDA,111.8 GB,2351,$123.62*,19.02,Feb 2013,SSD
SSD9SC120GEDA,111.8 GB,3076,$229.95*,13.38,Oct 2012,SSD
SSDPAMM0008G1,7.4 GB,89,NA,NA,Mar 2009,SSD
SSDPR-CL100-120,111.8 GB,2249,NA,NA,Aug 2018,SSD
SSDPR-CL100-240,223.6 GB,3195,NA,NA,Aug 2018,SSD
SSDPR-CX200-240,223.6 GB,1863,NA,NA,Jun 2018,SSD
SSDPR-CX300-120,111.8 GB,2707,NA,NA,May 2018,SSD
SSDPR-CX300-240,223.6 GB,3381,NA,NA,May 2018,SSD
SSDPR-CX400-256,238.5 GB,3241,NA,NA,Nov 2018,SSD
SSDPR_CX300_120,111.8 GB,3090,NA,NA,Apr 2018,SSD
SSM28128GPTCB3B-S112611,119.2 GB,4132,NA,NA,Dec 2018,SSD
SSM28256GPTCB3B-S112612,238.5 GB,4447,NA,NA,Dec 2018,SSD
STEC MACH16 M16ISD2,93.2 GB,1202,NA,NA,Apr 2014,SSD
STEC P 16GB,14.3 GB,221,NA,NA,Feb 2009,HDD
STEC P 8GB,7.1 GB,223,NA,NA,Mar 2009,HDD
Super Talent FTM28GX25H,30.3 GB,902,NA,NA,May 2009,HDD
Super Talent FTM32GL25V,29.8 GB,790,NA,NA,Oct 2012,SSD
Super Talent FTM32GX25H,29.8 GB,724,NA,NA,Apr 2009,HDD
Super Talent FTM56GX25H,238.4 GB,1090,NA,NA,Jun 2009,HDD
Super Talent FTM6 4GX25H,59.6 GB,825,NA,NA,Jun 2014,HDD
Super Talent FTM64GX25H,59.6 GB,894,NA,NA,May 2009,Unknown
SZ9ST3128ETM0L11,119.2 GB,2666,NA,NA,Sep 2015,SSD
T-120,111.8 GB,1439,NA,NA,Jan 2017,SSD
T-128,118 GB,2111,NA,NA,Feb 2017,SSD
T-60,55.9 GB,912,NA,NA,Jan 2017,SSD
T-64,59.6 GB,1483,NA,NA,Feb 2017,SSD
T240,223.6 GB,2417,NA,NA,Jun 2016,SSD
T60,55.9 GB,1054,NA,NA,Feb 2016,SSD
takeMS S SD UTX-2200 120G,111.8 GB,3140,NA,NA,Dec 2014,SSD
takeMS SSD UTX-2200 120GB,111.8 GB,2965,NA,NA,Nov 2013,SSD
takeMS SSD UTX-2200 240GB,223.6 GB,3263,NA,NA,Jul 2014,SSD
TAMMUZ SSD,111.8 GB,2273,NA,NA,Nov 2016,SSD
TCSUNBOW N4 240GB,223.6 GB,3505,NA,NA,Aug 2018,SSD
TCSUNBOW X1 32GB,29.8 GB,1596,NA,NA,Jul 2018,SSD
TCSUNBOW X3 120GB,111.8 GB,3372,NA,NA,Oct 2017,SSD
TCSUNBOW X3 240GB,223.6 GB,3752,NA,NA,Jan 2018,SSD
TCSUNBOW X3 480GB,447.1 GB,2267,NA,NA,May 2018,SSD
TCSUNBOW X3 60GB,55.9 GB,1825,NA,NA,Sep 2017,SSD
TCSUNBOW X5 120GB,111.8 GB,4154,NA,NA,Nov 2017,SSD
TEAM L2 SSD 64GB,59.6 GB,980,NA,NA,Jul 2013,SSD
TEAM L3 EVO SSD 120GB,111.8 GB,2353,NA,NA,Apr 2016,SSD
TEAM L3 EVO SSD 240GB,223.6 GB,3355,$57.99*,57.85,Sep 2015,SSD
TEAM L3 EVO SSD 480GB,447.1 GB,4185,NA,NA,Apr 2016,SSD
TEAM L3 SSD 120GB,111.8 GB,1912,$39.99*,47.81,Mar 2014,SSD
TEAM L3 SSD 240GB,223.6 GB,2723,$62.99*,43.23,Apr 2014,SSD
TEAM L3 SSD 60GB,55.9 GB,1632,$199.99*,8.16,Mar 2014,SSD
TEAM L5 3D 240GB,223.6 GB,3715,NA,NA,Dec 2017,SSD
TEAM L5 LITE SSD 120GB,111.8 GB,2371,NA,NA,Mar 2017,SSD
TEAM L5 LITE SSD 240GB,223.6 GB,3306,NA,NA,May 2017,SSD
TEAM L5 LITE SSD 60GB,55.9 GB,1806,NA,NA,May 2017,SSD
TEAM L5 SSD 120GB,111.8 GB,2430,$47.99*,50.64,Oct 2015,SSD
TEAM L5 SSD 240GB,223.6 GB,3083,$69.99*,44.05,Sep 2015,SSD
TEAM L7 EVO SSD 120GB,111.8 GB,1984,$44.99*,44.10,Sep 2016,SSD
TEAM L7 EVO SSD 120GG,111.8 GB,1657,NA,NA,Oct 2017,SSD
TEAM L7 EVO SSD 240GB,223.6 GB,1234,NA,NA,Sep 2016,SSD
TEAM L7 EVO SSD 60GB,55.9 GB,2126,NA,NA,Mar 2018,SSD
TEAM M8FP2 240GB,223.6 GB,8654,NA,NA,May 2017,SSD
TEAM M8FP2 480GB,447.1 GB,11541,NA,NA,Aug 2017,SSD
TEAM M8P SSD 128GB,119.2 GB,3584,NA,NA,Nov 2015,SSD
TEAM T2535T060G,55.9 GB,2228,NA,NA,Jan 2019,SSD
TEAM T2535T120G,111.8 GB,3179,NA,NA,Jun 2018,SSD
TEAM T2535T240G,223.6 GB,3061,NA,NA,Apr 2018,SSD
TEAM T2535T480G,447.1 GB,2904,NA,NA,Jul 2018,SSD
TEAM T253L7120G,111.8 GB,2376,NA,NA,Jul 2018,SSD
TEAM T253LE120G,111.8 GB,3805,NA,NA,Jun 2018,SSD
TEAM T253LE240G,223.6 GB,4191,NA,NA,Aug 2018,SSD
TEAM TM8FP2240G,223.6 GB,13235,NA,NA,Jun 2018,SSD
TEAM XS1 SSD,111.8 GB,1559,NA,NA,Apr 2011,SSD
TEAM XS2 SSD,111.8 GB,2000,NA,NA,Nov 2012,SSD
TEAM XS3 SSD,111.8 GB,2827,NA,NA,Nov 2012,SSD
TEAM_Combo_SSD,120.4 GB,444,NA,NA,Apr 2009,SSD
TEAML5Li te3D120G,111.8 GB,2246,NA,NA,Sep 2018,SSD
TEAML5Lite3D120G,111.8 GB,3299,NA,NA,Jan 2018,SSD
